model_id,rank,ensemble_weight,type,cost,duration
117,1,0.04,k_nearest_neighbors,0.4436296975252062,0.5925264358520508
106,3,0.04,random_forest,0.44729605866177824,2.020585536956787
132,2,0.02,random_forest,0.44729605866177824,1.8085839748382568
245,4,0.06,random_forest,0.44821264894592117,7.018502950668335
139,5,0.02,lda,0.4491292392300642,0.5387816429138184
60,7,0.02,extra_trees,0.45096241979835017,1.078343152999878
197,6,0.06,gradient_boosting,0.45096241979835017,145.84029722213745
128,9,0.04,lda,0.4518790100824931,1.4024717807769775
151,8,0.02,random_forest,0.4518790100824931,3.45456600189209
2,10,0.02,random_forest,0.45279560036663613,2.362334966659546
82,11,0.02,random_forest,0.45279560036663613,2.54176664352417
150,13,0.02,random_forest,0.45371219065077906,1.6307063102722168
223,14,0.04,random_forest,0.45371219065077906,2.5590171813964844
253,15,0.02,random_forest,0.45371219065077906,14.720282316207886
274,12,0.02,mlp,0.45371219065077906,2.019042730331421
262,16,0.02,random_forest,0.45554537121906513,13.14304804801941
16,18,0.02,lda,0.45646196150320806,1.9415290355682373
20,17,0.28,adaboost,0.45646196150320806,3.0700972080230713
138,19,0.02,k_nearest_neighbors,0.4573785517873511,1.1947262287139893
111,20,0.08,gradient_boosting,0.458295142071494,0.5597388744354248
118,22,0.02,qda,0.458295142071494,0.5828893184661865
143,21,0.02,random_forest,0.458295142071494,1.4464516639709473
286,23,0.06,liblinear_svc,0.458295142071494,9.679373025894165
38,24,0.02,random_forest,0.45921173235563706,1.622626781463623
