model_id,rank,ensemble_weight,type,cost,duration
38,1,0.6,gradient_boosting,0.9961536626302124,0.8455488681793213
5,2,0.02,gradient_boosting,1.000180134345091,0.9561042785644531
6,3,0.38,extra_trees,1.0026740984324838,4.017948627471924
