model_id,rank,ensemble_weight,type,cost,duration
322,1,0.06,libsvm_svc,0.37745098039215685,0.4763338565826416
77,2,0.04,lda,0.38725490196078427,0.44048190116882324
95,3,0.04,lda,0.3921568627450981,0.527738094329834
190,4,0.06,liblinear_svc,0.3921568627450981,0.514092206954956
362,5,0.12,adaboost,0.3970588235294118,1.3210749626159668
141,7,0.02,lda,0.4019607843137255,0.49383997917175293
164,8,0.14,liblinear_svc,0.4019607843137255,0.5577170848846436
368,6,0.02,adaboost,0.4019607843137255,0.6349444389343262
140,13,0.02,lda,0.4068627450980392,0.546384334564209
163,10,0.02,lda,0.4068627450980392,0.5525803565979004
177,9,0.1,liblinear_svc,0.4068627450980392,0.522907018661499
200,11,0.02,liblinear_svc,0.4068627450980392,0.54433274269104
278,12,0.02,lda,0.4068627450980392,0.6160554885864258
333,14,0.02,lda,0.4068627450980392,0.5857512950897217
173,15,0.16,liblinear_svc,0.4117647058823529,0.524254560470581
189,18,0.02,lda,0.4117647058823529,0.4818134307861328
321,16,0.08,liblinear_svc,0.4117647058823529,0.5458855628967285
332,17,0.04,k_nearest_neighbors,0.4117647058823529,0.5258393287658691
