model_id,rank,ensemble_weight,type,cost,duration
48,1,0.22,ard_regression,0.9767003910193793,1.4221954345703125
49,2,0.28,ard_regression,0.9790807380778275,1.4284114837646484
63,3,0.24,sgd,0.983263432132878,1.496882677078247
90,4,0.26,extra_trees,0.992637508672356,29.87222909927368
