model_id,rank,ensemble_weight,type,cost,duration
329,1,0.02,random_forest,0.3545706371191135,3.1130530834198
415,2,0.02,random_forest,0.3587257617728532,2.8726770877838135
464,3,0.02,random_forest,0.3587257617728532,3.2253987789154053
294,4,0.88,sgd,0.3698060941828255,0.5272262096405029
291,5,0.02,random_forest,0.3753462603878116,1.09806489944458
299,6,0.02,random_forest,0.3767313019390581,3.2639787197113037
304,7,0.02,random_forest,0.3767313019390581,7.506109237670898
